date,material_id,closing_stock,qty_consumed
2024-06-17,MAT-API-002,3209.7540782222222,832.77824
2024-06-18,MAT-API-002,3209.7540782222222,0.0
2024-06-19,MAT-API-002,3209.7540782222222,0.0
2024-06-20,MAT-API-002,3209.7540782222222,0.0
2024-06-21,MAT-API-002,3209.7540782222222,0.0
2024-06-22,MAT-API-002,3209.7540782222222,0.0
2024-06-23,MAT-API-002,3209.7540782222222,0.0
2024-06-24,MAT-API-002,3209.7540782222222,0.0
2024-06-25,MAT-API-002,3209.7540782222222,0.0
2024-06-26,MAT-API-002,3209.7540782222222,0.0
2024-06-27,MAT-API-002,3209.7540782222222,0.0
2024-06-28,MAT-API-002,3209.7540782222222,0.0
2024-06-29,MAT-API-002,3209.7540782222222,0.0
2024-06-30,MAT-API-002,3209.7540782222222,0.0
2024-07-01,MAT-API-002,3209.7540782222222,0.0
2024-07-02,MAT-API-002,2253.546798222222,956.20728
2024-07-03,MAT-API-002,2253.546798222222,0.0
2024-07-04,MAT-API-002,2253.546798222222,0.0
2024-07-05,MAT-API-002,2253.546798222222,0.0
2024-07-06,MAT-API-002,2253.546798222222,0.0
2024-07-07,MAT-API-002,2253.546798222222,0.0
2024-07-08,MAT-API-002,2253.546798222222,0.0
2024-07-09,MAT-API-002,2253.546798222222,0.0
2024-07-10,MAT-API-002,2253.546798222222,0.0
2024-07-11,MAT-API-002,2253.546798222222,0.0
2024-07-12,MAT-API-002,2253.546798222222,0.0
2024-07-13,MAT-API-002,2253.546798222222,0.0
2024-07-14,MAT-API-002,2253.546798222222,0.0
2024-07-15,MAT-API-002,2253.546798222222,0.0
2024-07-16,MAT-API-002,2253.546798222222,0.0
2024-07-17,MAT-API-002,2253.546798222222,0.0
2024-07-18,MAT-API-002,1250.9888782222222,1002.55792
2024-07-19,MAT-API-002,1250.9888782222222,0.0
2024-07-20,MAT-API-002,1250.9888782222222,0.0
2024-07-21,MAT-API-002,1250.9888782222222,0.0
2024-07-22,MAT-API-002,1250.9888782222222,0.0
2024-07-23,MAT-API-002,1250.9888782222222,0.0
2024-07-24,MAT-API-002,1250.9888782222222,0.0
2024-07-25,MAT-API-002,1250.9888782222222,0.0
2024-07-26,MAT-API-002,1250.9888782222222,0.0
2024-07-27,MAT-API-002,1250.9888782222222,0.0
2024-07-28,MAT-API-002,1250.9888782222222,0.0
2024-07-29,MAT-API-002,1250.9888782222222,0.0
2024-07-30,MAT-API-002,1250.9888782222222,0.0
2024-07-31,MAT-API-002,1250.9888782222222,0.0
2024-08-01,MAT-API-002,1250.9888782222222,0.0
2024-08-02,MAT-API-002,241.46903822222225,1009.5198399999999
2024-08-03,MAT-API-002,241.46903822222225,0.0
2024-08-04,MAT-API-002,241.46903822222225,0.0
2024-08-05,MAT-API-002,241.46903822222225,0.0
2024-08-06,MAT-API-002,241.46903822222225,0.0
2024-08-07,MAT-API-002,241.46903822222225,0.0
2024-08-08,MAT-API-002,241.46903822222225,0.0
2024-08-09,MAT-API-002,241.46903822222225,0.0
2024-08-10,MAT-API-002,3961.641438222223,0.0
2024-08-11,MAT-API-002,3961.641438222223,0.0
2024-08-12,MAT-API-002,3961.641438222223,0.0
2024-08-13,MAT-API-002,3961.641438222223,0.0
2024-08-14,MAT-API-002,3961.641438222223,0.0
2024-08-15,MAT-API-002,3961.641438222223,0.0
2024-08-16,MAT-API-002,3961.641438222223,0.0
2024-08-17,MAT-API-002,3961.641438222223,0.0
2024-08-18,MAT-API-002,3961.641438222223,0.0
2024-08-19,MAT-API-002,3961.641438222223,0.0
2024-08-20,MAT-API-002,3961.641438222223,0.0
2024-08-21,MAT-API-002,3014.426638222223,947.2148
2024-08-22,MAT-API-002,3014.426638222223,0.0
2024-08-23,MAT-API-002,3014.426638222223,0.0
2024-08-24,MAT-API-002,3014.426638222223,0.0
2024-08-25,MAT-API-002,3014.426638222223,0.0
2024-08-26,MAT-API-002,3014.426638222223,0.0
2024-08-27,MAT-API-002,3014.426638222223,0.0
2024-08-28,MAT-API-002,3014.426638222223,0.0
2024-08-29,MAT-API-002,3014.426638222223,0.0
2024-08-30,MAT-API-002,3014.426638222223,0.0
2024-08-31,MAT-API-002,3014.426638222223,0.0
2024-09-01,MAT-API-002,3014.426638222223,0.0
2024-09-02,MAT-API-002,3014.426638222223,0.0
2024-09-03,MAT-API-002,3014.426638222223,0.0
2024-09-04,MAT-API-002,3014.426638222223,0.0
2024-09-05,MAT-API-002,3014.426638222223,0.0
2024-09-06,MAT-API-002,3014.426638222223,0.0
2024-09-07,MAT-API-002,3014.426638222223,0.0
2024-09-08,MAT-API-002,3014.426638222223,0.0
2024-09-09,MAT-API-002,2093.8370382222233,920.5895999999999
2024-09-10,MAT-API-002,2093.8370382222233,0.0
2024-09-11,MAT-API-002,2093.8370382222233,0.0
2024-09-12,MAT-API-002,2093.8370382222233,0.0
2024-09-13,MAT-API-002,2093.8370382222233,0.0
2024-09-14,MAT-API-002,2093.8370382222233,0.0
2024-09-15,MAT-API-002,2093.8370382222233,0.0
2024-09-16,MAT-API-002,2093.8370382222233,0.0
2024-09-17,MAT-API-002,2093.8370382222233,0.0
2024-09-18,MAT-API-002,2093.8370382222233,0.0
2024-09-19,MAT-API-002,2093.8370382222233,0.0
2024-09-20,MAT-API-002,2093.8370382222233,0.0
2024-09-21,MAT-API-002,2093.8370382222233,0.0
2024-09-22,MAT-API-002,2093.8370382222233,0.0
2024-09-23,MAT-API-002,2093.8370382222233,0.0
2024-09-24,MAT-API-002,2093.8370382222233,0.0
2024-09-25,MAT-API-002,2093.8370382222233,0.0
2024-09-26,MAT-API-002,2093.8370382222233,0.0
2024-09-27,MAT-API-002,2093.8370382222233,0.0
2024-09-28,MAT-API-002,2093.8370382222233,0.0
2024-09-29,MAT-API-002,2093.8370382222233,0.0
2024-09-30,MAT-API-002,1195.1899182222232,898.64712
2024-10-01,MAT-API-002,1195.1899182222232,0.0
2024-10-02,MAT-API-002,1195.1899182222232,0.0
2024-10-03,MAT-API-002,1195.1899182222232,0.0
2024-10-04,MAT-API-002,1195.1899182222232,0.0
2024-10-05,MAT-API-002,1195.1899182222232,0.0
2024-10-06,MAT-API-002,1195.1899182222232,0.0
2024-10-07,MAT-API-002,1195.1899182222232,0.0
2024-10-08,MAT-API-002,1195.1899182222232,0.0
2024-10-09,MAT-API-002,1195.1899182222232,0.0
2024-10-10,MAT-API-002,1195.1899182222232,0.0
2024-10-11,MAT-API-002,1195.1899182222232,0.0
2024-10-12,MAT-API-002,1195.1899182222232,0.0
2024-10-13,MAT-API-002,1195.1899182222232,0.0
2024-10-14,MAT-API-002,1195.1899182222232,0.0
2024-10-15,MAT-API-002,1195.1899182222232,0.0
2024-10-16,MAT-API-002,1195.1899182222232,0.0
2024-10-17,MAT-API-002,339.6403982222233,855.5495199999999
2024-10-18,MAT-API-002,339.6403982222233,0.0
2024-10-19,MAT-API-002,4255.140238222223,0.0
2024-10-20,MAT-API-002,4255.140238222223,0.0
2024-10-21,MAT-API-002,4255.140238222223,0.0
2024-10-22,MAT-API-002,4255.140238222223,0.0
2024-10-23,MAT-API-002,4255.140238222223,0.0
2024-10-24,MAT-API-002,4255.140238222223,0.0
2024-10-25,MAT-API-002,4255.140238222223,0.0
2024-10-26,MAT-API-002,4255.140238222223,0.0
2024-10-27,MAT-API-002,4255.140238222223,0.0
2024-10-28,MAT-API-002,4255.140238222223,0.0
2024-10-29,MAT-API-002,4255.140238222223,0.0
2024-10-30,MAT-API-002,4255.140238222223,0.0
2024-10-31,MAT-API-002,4255.140238222223,0.0
2024-11-01,MAT-API-002,4255.140238222223,0.0
2024-11-02,MAT-API-002,4255.140238222223,0.0
2024-11-03,MAT-API-002,4255.140238222223,0.0
2024-11-04,MAT-API-002,4255.140238222223,0.0
2024-11-05,MAT-API-002,3212.509838222223,1042.6304
2024-11-06,MAT-API-002,3212.509838222223,0.0
2024-11-07,MAT-API-002,3212.509838222223,0.0
2024-11-08,MAT-API-002,3212.509838222223,0.0
2024-11-09,MAT-API-002,3212.509838222223,0.0
2024-11-10,MAT-API-002,3212.509838222223,0.0
2024-11-11,MAT-API-002,3212.509838222223,0.0
2024-11-12,MAT-API-002,3212.509838222223,0.0
2024-11-13,MAT-API-002,3212.509838222223,0.0
2024-11-14,MAT-API-002,3212.509838222223,0.0
2024-11-15,MAT-API-002,3212.509838222223,0.0
2024-11-16,MAT-API-002,3212.509838222223,0.0
2024-11-17,MAT-API-002,3212.509838222223,0.0
2024-11-18,MAT-API-002,3212.509838222223,0.0
2024-11-19,MAT-API-002,3212.509838222223,0.0
2024-11-20,MAT-API-002,2380.871198222223,831.63864
2024-11-21,MAT-API-002,2380.871198222223,0.0
2024-11-22,MAT-API-002,2380.871198222223,0.0
2024-11-23,MAT-API-002,2380.871198222223,0.0
2024-11-24,MAT-API-002,2380.871198222223,0.0
2024-11-25,MAT-API-002,2380.871198222223,0.0
2024-11-26,MAT-API-002,2380.871198222223,0.0
2024-11-27,MAT-API-002,2380.871198222223,0.0
2024-11-28,MAT-API-002,2380.871198222223,0.0
2024-11-29,MAT-API-002,2380.871198222223,0.0
2024-11-30,MAT-API-002,2380.871198222223,0.0
2024-12-01,MAT-API-002,2380.871198222223,0.0
2024-12-02,MAT-API-002,2380.871198222223,0.0
2024-12-03,MAT-API-002,2380.871198222223,0.0
2024-12-04,MAT-API-002,2380.871198222223,0.0
2024-12-05,MAT-API-002,2380.871198222223,0.0
2024-12-06,MAT-API-002,2380.871198222223,0.0
2024-12-07,MAT-API-002,2380.871198222223,0.0
2024-12-08,MAT-API-002,2380.871198222223,0.0
2024-12-09,MAT-API-002,1510.341118222223,870.53008
2024-12-10,MAT-API-002,1510.341118222223,0.0
2024-12-11,MAT-API-002,1510.341118222223,0.0
2024-12-12,MAT-API-002,1510.341118222223,0.0
2024-12-13,MAT-API-002,1510.341118222223,0.0
2024-12-14,MAT-API-002,1510.341118222223,0.0
2024-12-15,MAT-API-002,1510.341118222223,0.0
2024-12-16,MAT-API-002,1510.341118222223,0.0
2024-12-17,MAT-API-002,1510.341118222223,0.0
2024-12-18,MAT-API-002,1510.341118222223,0.0
2024-12-19,MAT-API-002,1510.341118222223,0.0
2024-12-20,MAT-API-002,1510.341118222223,0.0
2024-12-21,MAT-API-002,1510.341118222223,0.0
2024-12-22,MAT-API-002,1510.341118222223,0.0
2024-12-23,MAT-API-002,1510.341118222223,0.0
2024-12-24,MAT-API-002,1510.341118222223,0.0
2024-12-25,MAT-API-002,1510.341118222223,0.0
2024-12-26,MAT-API-002,662.2715182222231,848.0695999999999
2024-12-27,MAT-API-002,662.2715182222231,0.0
2024-12-28,MAT-API-002,4379.688158222222,0.0
2024-12-29,MAT-API-002,4379.688158222222,0.0
2024-12-30,MAT-API-002,4379.688158222222,0.0
2024-12-31,MAT-API-002,4379.688158222222,0.0
2023-01-01,MAT-API-003,1601.757824,0.0
2023-01-02,MAT-API-003,1601.757824,0.0
2023-01-03,MAT-API-003,1601.757824,0.0
2023-01-04,MAT-API-003,1601.757824,0.0
2023-01-05,MAT-API-003,1601.757824,0.0
2023-01-06,MAT-API-003,1601.757824,0.0
2023-01-07,MAT-API-003,1601.757824,0.0
2023-01-08,MAT-API-003,1601.757824,0.0
2023-01-09,MAT-API-003,1209.794624,391.96320000000003
2023-01-10,MAT-API-003,1209.794624,0.0
2023-01-11,MAT-API-003,1209.794624,0.0
2023-01-12,MAT-API-003,1209.794624,0.0
2023-01-13,MAT-API-003,1209.794624,0.0
2023-01-14,MAT-API-003,1209.794624,0.0
2023-01-15,MAT-API-003,1209.794624,0.0
2023-01-16,MAT-API-003,1209.794624,0.0
2023-01-17,MAT-API-003,1209.794624,0.0
2023-01-18,MAT-API-003,1209.794624,0.0
2023-01-19,MAT-API-003,1209.794624,0.0
2023-01-20,MAT-API-003,1209.794624,0.0
2023-01-21,MAT-API-003,1209.794624,0.0
2023-01-22,MAT-API-003,1209.794624,0.0
2023-01-23,MAT-API-003,1209.794624,0.0
2023-01-24,MAT-API-003,1209.794624,0.0
2023-01-25,MAT-API-003,1209.794624,0.0
2023-01-26,MAT-API-003,875.746784,334.04784000000006
2023-01-27,MAT-API-003,875.746784,0.0
2023-01-28,MAT-API-003,875.746784,0.0
2023-01-29,MAT-API-003,875.746784,0.0
2023-01-30,MAT-API-003,875.746784,0.0
2023-01-31,MAT-API-003,875.746784,0.0
2023-02-01,MAT-API-003,875.746784,0.0
2023-02-02,MAT-API-003,875.746784,0.0
2023-02-03,MAT-API-003,875.746784,0.0
2023-02-04,MAT-API-003,875.746784,0.0
2023-02-05,MAT-API-003,875.746784,0.0
2023-02-06,MAT-API-003,875.746784,0.0
2023-02-07,MAT-API-003,875.746784,0.0
2023-02-08,MAT-API-003,875.746784,0.0
2023-02-09,MAT-API-003,875.746784,0.0
2023-02-10,MAT-API-003,875.746784,0.0
2023-02-11,MAT-API-003,875.746784,0.0
2023-02-12,MAT-API-003,875.746784,0.0
2023-02-13,MAT-API-003,875.746784,0.0
2023-02-14,MAT-API-003,875.746784,0.0
2023-02-15,MAT-API-003,552.9587839999999,322.78800000000007
2023-02-16,MAT-API-003,552.9587839999999,0.0
2023-02-17,MAT-API-003,552.9587839999999,0.0
2023-02-18,MAT-API-003,552.9587839999999,0.0
2023-02-19,MAT-API-003,552.9587839999999,0.0
2023-02-20,MAT-API-003,552.9587839999999,0.0
2023-02-21,MAT-API-003,552.9587839999999,0.0
2023-02-22,MAT-API-003,552.9587839999999,0.0
2023-02-23,MAT-API-003,552.9587839999999,0.0
2023-02-24,MAT-API-003,552.9587839999999,0.0
2023-02-25,MAT-API-003,552.9587839999999,0.0
2023-02-26,MAT-API-003,552.9587839999999,0.0
2023-02-27,MAT-API-003,552.9587839999999,0.0
2023-02-28,MAT-API-003,1278.9698239999998,0.0
2023-03-01,MAT-API-003,1278.9698239999998,0.0
2023-03-02,MAT-API-003,1278.9698239999998,0.0
2023-03-03,MAT-API-003,1278.9698239999998,0.0
2023-03-04,MAT-API-003,1278.9698239999998,0.0
2023-03-05,MAT-API-003,1278.9698239999998,0.0
2023-03-06,MAT-API-003,1278.9698239999998,0.0
2023-03-07,MAT-API-003,1278.9698239999998,0.0
2023-03-08,MAT-API-003,922.8285439999997,356.14128000000005
2023-03-09,MAT-API-003,922.8285439999997,0.0
2023-03-10,MAT-API-003,922.8285439999997,0.0
2023-03-11,MAT-API-003,922.8285439999997,0.0
2023-03-12,MAT-API-003,922.8285439999997,0.0
2023-03-13,MAT-API-003,922.8285439999997,0.0
2023-03-14,MAT-API-003,922.8285439999997,0.0
2023-03-15,MAT-API-003,922.8285439999997,0.0
2023-03-16,MAT-API-003,922.8285439999997,0.0
2023-03-17,MAT-API-003,922.8285439999997,0.0
2023-03-18,MAT-API-003,922.8285439999997,0.0
2023-03-19,MAT-API-003,922.8285439999997,0.0
2023-03-20,MAT-API-003,922.8285439999997,0.0
2023-03-21,MAT-API-003,922.8285439999997,0.0
2023-03-22,MAT-API-003,922.8285439999997,0.0
2023-03-23,MAT-API-003,922.8285439999997,0.0
2023-03-24,MAT-API-003,922.8285439999997,0.0
2023-03-25,MAT-API-003,922.8285439999997,0.0
2023-03-26,MAT-API-003,922.8285439999997,0.0
2023-03-27,MAT-API-003,569.7419839999998,353.08656
2023-03-28,MAT-API-003,569.7419839999998,0.0
2023-03-29,MAT-API-003,569.7419839999998,0.0
2023-03-30,MAT-API-003,569.7419839999998,0.0
2023-03-31,MAT-API-003,569.7419839999998,0.0
2023-04-01,MAT-API-003,569.7419839999998,0.0
2023-04-02,MAT-API-003,569.7419839999998,0.0
2023-04-03,MAT-API-003,569.7419839999998,0.0
2023-04-04,MAT-API-003,569.7419839999998,0.0
2023-04-05,MAT-API-003,569.7419839999998,0.0
2023-04-06,MAT-API-003,569.7419839999998,0.0
2023-04-07,MAT-API-003,569.7419839999998,0.0
2023-04-08,MAT-API-003,569.7419839999998,0.0
2023-04-09,MAT-API-003,569.7419839999998,0.0
2023-04-10,MAT-API-003,569.7419839999998,0.0
2023-04-11,MAT-API-003,569.7419839999998,0.0
2023-04-12,MAT-API-003,569.7419839999998,0.0
2023-04-13,MAT-API-003,569.7419839999998,0.0
2023-04-14,MAT-API-003,569.7419839999998,0.0
2023-04-15,MAT-API-003,569.7419839999998,0.0
2023-04-16,MAT-API-003,569.7419839999998,0.0
2023-04-17,MAT-API-003,214.55974399999974,355.18224000000004
2023-04-18,MAT-API-003,214.55974399999974,0.0
2023-04-19,MAT-API-003,214.55974399999974,0.0
2023-04-20,MAT-API-003,214.55974399999974,0.0
2023-04-21,MAT-API-003,214.55974399999974,0.0
2023-04-22,MAT-API-003,214.55974399999974,0.0
2023-04-23,MAT-API-003,214.55974399999974,0.0
2023-04-24,MAT-API-003,214.55974399999974,0.0
2023-04-25,MAT-API-003,214.55974399999974,0.0
2023-04-26,MAT-API-003,214.55974399999974,0.0
2023-04-27,MAT-API-003,214.55974399999974,0.0
2023-04-28,MAT-API-003,214.55974399999974,0.0
2023-04-29,MAT-API-003,214.55974399999974,0.0
2023-04-30,MAT-API-003,214.55974399999974,0.0
2023-05-01,MAT-API-003,214.55974399999974,0.0
2023-05-02,MAT-API-003,1246.575584,0.0
2023-05-03,MAT-API-003,1246.575584,0.0
2023-05-04,MAT-API-003,1246.575584,0.0
2023-05-05,MAT-API-003,917.3762239999999,329.19936000000007
2023-05-06,MAT-API-003,917.3762239999999,0.0
2023-05-07,MAT-API-003,917.3762239999999,0.0
2023-05-08,MAT-API-003,917.3762239999999,0.0
2023-05-09,MAT-API-003,917.3762239999999,0.0
2023-05-10,MAT-API-003,917.3762239999999,0.0
2023-05-11,MAT-API-003,917.3762239999999,0.0
2023-05-12,MAT-API-003,917.3762239999999,0.0
2023-05-13,MAT-API-003,917.3762239999999,0.0
2023-05-14,MAT-API-003,917.3762239999999,0.0
2023-05-15,MAT-API-003,917.3762239999999,0.0
2023-05-16,MAT-API-003,917.3762239999999,0.0
2023-05-17,MAT-API-003,917.3762239999999,0.0
2023-05-18,MAT-API-003,917.3762239999999,0.0
2023-05-19,MAT-API-003,917.3762239999999,0.0
2023-05-20,MAT-API-003,917.3762239999999,0.0
2023-05-21,MAT-API-003,917.3762239999999,0.0
2023-05-22,MAT-API-003,917.3762239999999,0.0
2023-05-23,MAT-API-003,917.3762239999999,0.0
2023-05-24,MAT-API-003,917.3762239999999,0.0
2023-05-25,MAT-API-003,917.3762239999999,0.0
2023-05-26,MAT-API-003,498.2935039999998,419.08272000000005
2023-05-27,MAT-API-003,498.2935039999998,0.0
2023-05-28,MAT-API-003,498.2935039999998,0.0
2023-05-29,MAT-API-003,498.2935039999998,0.0
2023-05-30,MAT-API-003,498.2935039999998,0.0
2023-05-31,MAT-API-003,498.2935039999998,0.0
2023-06-01,MAT-API-003,498.2935039999998,0.0
2023-06-02,MAT-API-003,498.2935039999998,0.0
2023-06-03,MAT-API-003,498.2935039999998,0.0
2023-06-04,MAT-API-003,498.2935039999998,0.0
2023-06-05,MAT-API-003,498.2935039999998,0.0
2023-06-06,MAT-API-003,498.2935039999998,0.0
2023-06-07,MAT-API-003,498.2935039999998,0.0
2023-06-08,MAT-API-003,498.2935039999998,0.0
2023-06-09,MAT-API-003,498.2935039999998,0.0
2023-06-10,MAT-API-003,498.2935039999998,0.0
2023-06-11,MAT-API-003,498.2935039999998,0.0
2023-06-12,MAT-API-003,498.2935039999998,0.0
2023-06-13,MAT-API-003,498.2935039999998,0.0
2023-06-14,MAT-API-003,498.2935039999998,0.0
2023-06-15,MAT-API-003,498.2935039999998,0.0
2023-06-16,MAT-API-003,158.47366399999976,339.81984000000006
2023-06-17,MAT-API-003,158.47366399999976,0.0
2023-06-18,MAT-API-003,158.47366399999976,0.0
2023-06-19,MAT-API-003,158.47366399999976,0.0
2023-06-20,MAT-API-003,158.47366399999976,0.0
2023-06-21,MAT-API-003,158.47366399999976,0.0
2023-06-22,MAT-API-003,158.47366399999976,0.0
2023-06-23,MAT-API-003,158.47366399999976,0.0
2023-06-24,MAT-API-003,158.47366399999976,0.0
2023-06-25,MAT-API-003,158.47366399999976,0.0
2023-06-26,MAT-API-003,158.47366399999976,0.0
2023-06-27,MAT-API-003,1261.9379840000001,0.0
2023-06-28,MAT-API-003,1261.9379840000001,0.0
2023-06-29,MAT-API-003,1261.9379840000001,0.0
2023-06-30,MAT-API-003,1261.9379840000001,0.0
2023-07-01,MAT-API-003,1261.9379840000001,0.0
2023-07-02,MAT-API-003,1261.9379840000001,0.0
2023-07-03,MAT-API-003,1261.9379840000001,0.0
2023-07-04,MAT-API-003,1261.9379840000001,0.0
2023-07-05,MAT-API-003,907.8391040000001,354.09888
2023-07-06,MAT-API-003,907.8391040000001,0.0
2023-07-07,MAT-API-003,907.8391040000001,0.0
2023-07-08,MAT-API-003,907.8391040000001,0.0
2023-07-09,MAT-API-003,907.8391040000001,0.0
2023-07-10,MAT-API-003,907.8391040000001,0.0
2023-07-11,MAT-API-003,907.8391040000001,0.0
2023-07-12,MAT-API-003,907.8391040000001,0.0
2023-07-13,MAT-API-003,907.8391040000001,0.0
2023-07-14,MAT-API-003,907.8391040000001,0.0
2023-07-15,MAT-API-003,907.8391040000001,0.0
2023-07-16,MAT-API-003,907.8391040000001,0.0
2023-07-17,MAT-API-003,907.8391040000001,0.0
2023-07-18,MAT-API-003,907.8391040000001,0.0
2023-07-19,MAT-API-003,907.8391040000001,0.0
2023-07-20,MAT-API-003,907.8391040000001,0.0
2023-07-21,MAT-API-003,907.8391040000001,0.0
2023-07-22,MAT-API-003,907.8391040000001,0.0
2023-07-23,MAT-API-003,907.8391040000001,0.0
2023-07-24,MAT-API-003,907.8391040000001,0.0
2023-07-25,MAT-API-003,548.1458240000002,359.69328
2023-07-26,MAT-API-003,548.1458240000002,0.0
2023-07-27,MAT-API-003,548.1458240000002,0.0
2023-07-28,MAT-API-003,548.1458240000002,0.0
2023-07-29,MAT-API-003,548.1458240000002,0.0
2023-07-30,MAT-API-003,548.1458240000002,0.0
2023-07-31,MAT-API-003,548.1458240000002,0.0
2023-08-01,MAT-API-003,548.1458240000002,0.0
2023-08-02,MAT-API-003,548.1458240000002,0.0
2023-08-03,MAT-API-003,548.1458240000002,0.0
2023-08-04,MAT-API-003,548.1458240000002,0.0
2023-08-05,MAT-API-003,548.1458240000002,0.0
2023-08-06,MAT-API-003,548.1458240000002,0.0
2023-08-07,MAT-API-003,548.1458240000002,0.0
2023-08-08,MAT-API-003,548.1458240000002,0.0
2023-08-09,MAT-API-003,548.1458240000002,0.0
2023-08-10,MAT-API-003,548.1458240000002,0.0
2023-08-11,MAT-API-003,548.1458240000002,0.0
2023-08-12,MAT-API-003,548.1458240000002,0.0
2023-08-13,MAT-API-003,548.1458240000002,0.0
2023-08-14,MAT-API-003,174.26230400000014,373.88352000000003
2023-08-15,MAT-API-003,174.26230400000014,0.0
2023-08-16,MAT-API-003,174.26230400000014,0.0
2023-08-17,MAT-API-003,174.26230400000014,0.0
2023-08-18,MAT-API-003,174.26230400000014,0.0
2023-08-19,MAT-API-003,174.26230400000014,0.0
2023-08-20,MAT-API-003,174.26230400000014,0.0
2023-08-21,MAT-API-003,174.26230400000014,0.0
2023-08-22,MAT-API-003,174.26230400000014,0.0
2023-08-23,MAT-API-003,174.26230400000014,0.0
2023-08-24,MAT-API-003,174.26230400000014,0.0
2023-08-25,MAT-API-003,174.26230400000014,0.0
2023-08-26,MAT-API-003,174.26230400000014,0.0
2023-08-27,MAT-API-003,174.26230400000014,0.0
2023-08-28,MAT-API-003,174.26230400000014,0.0
2023-08-29,MAT-API-003,1227.874304,0.0
2023-08-30,MAT-API-003,1227.874304,0.0
2023-08-31,MAT-API-003,892.885184,334.98912
2023-09-01,MAT-API-003,892.885184,0.0
2023-09-02,MAT-API-003,892.885184,0.0
2023-09-03,MAT-API-003,892.885184,0.0
2023-09-04,MAT-API-003,892.885184,0.0
2023-09-05,MAT-API-003,892.885184,0.0
2023-09-06,MAT-API-003,892.885184,0.0
2023-09-07,MAT-API-003,892.885184,0.0
2023-09-08,MAT-API-003,892.885184,0.0
2023-09-09,MAT-API-003,892.885184,0.0
2023-09-10,MAT-API-003,892.885184,0.0
2023-09-11,MAT-API-003,892.885184,0.0
2023-09-12,MAT-API-003,892.885184,0.0
2023-09-13,MAT-API-003,892.885184,0.0
2023-09-14,MAT-API-003,892.885184,0.0
2023-09-15,MAT-API-003,892.885184,0.0
2023-09-16,MAT-API-003,892.885184,0.0
2023-09-17,MAT-API-003,892.885184,0.0
2023-09-18,MAT-API-003,892.885184,0.0
2023-09-19,MAT-API-003,892.885184,0.0
2023-09-20,MAT-API-003,892.885184,0.0
2023-09-21,MAT-API-003,479.91190399999994,412.97328000000005
2023-09-22,MAT-API-003,479.91190399999994,0.0
2023-09-23,MAT-API-003,479.91190399999994,0.0
2023-09-24,MAT-API-003,479.91190399999994,0.0
2023-09-25,MAT-API-003,479.91190399999994,0.0
2023-09-26,MAT-API-003,479.91190399999994,0.0
2023-09-27,MAT-API-003,479.91190399999994,0.0
2023-09-28,MAT-API-003,479.91190399999994,0.0
2023-09-29,MAT-API-003,479.91190399999994,0.0
2023-09-30,MAT-API-003,479.91190399999994,0.0
2023-10-01,MAT-API-003,479.91190399999994,0.0
2023-10-02,MAT-API-003,479.91190399999994,0.0
2023-10-03,MAT-API-003,479.91190399999994,0.0
2023-10-04,MAT-API-003,479.91190399999994,0.0
2023-10-05,MAT-API-003,479.91190399999994,0.0
2023-10-06,MAT-API-003,479.91190399999994,0.0
2023-10-07,MAT-API-003,479.91190399999994,0.0
2023-10-08,MAT-API-003,479.91190399999994,0.0
2023-10-09,MAT-API-003,479.91190399999994,0.0
2023-10-10,MAT-API-003,479.91190399999994,0.0
2023-10-11,MAT-API-003,157.94086399999986,321.9710400000001
2023-10-12,MAT-API-003,157.94086399999986,0.0
2023-10-13,MAT-API-003,157.94086399999986,0.0
2023-10-14,MAT-API-003,157.94086399999986,0.0
2023-10-15,MAT-API-003,157.94086399999986,0.0
2023-10-16,MAT-API-003,157.94086399999986,0.0
2023-10-17,MAT-API-003,157.94086399999986,0.0
2023-10-18,MAT-API-003,157.94086399999986,0.0
2023-10-19,MAT-API-003,157.94086399999986,0.0
2023-10-20,MAT-API-003,157.94086399999986,0.0
2023-10-21,MAT-API-003,157.94086399999986,0.0
2023-10-22,MAT-API-003,157.94086399999986,0.0
2023-10-23,MAT-API-003,157.94086399999986,0.0
2023-10-24,MAT-API-003,157.94086399999986,0.0
2023-10-25,MAT-API-003,157.94086399999986,0.0
2023-10-26,MAT-API-003,157.94086399999986,0.0
2023-10-27,MAT-API-003,157.94086399999986,0.0
2023-10-28,MAT-API-003,157.94086399999986,0.0
2023-10-29,MAT-API-003,157.94086399999986,0.0
2023-10-30,MAT-API-003,157.94086399999986,0.0
2023-10-31,MAT-API-003,0.0,375.14448000000004
2023-11-01,MAT-API-003,0.0,0.0
2023-11-02,MAT-API-003,0.0,0.0
2023-11-03,MAT-API-003,1121.8459200000002,0.0
2023-11-04,MAT-API-003,1121.8459200000002,0.0
2023-11-05,MAT-API-003,1121.8459200000002,0.0
2023-11-06,MAT-API-003,1121.8459200000002,0.0
2023-11-07,MAT-API-003,1121.8459200000002,0.0
2023-11-08,MAT-API-003,1121.8459200000002,0.0
2023-11-09,MAT-API-003,1121.8459200000002,0.0
2023-11-10,MAT-API-003,1121.8459200000002,0.0
2023-11-11,MAT-API-003,1121.8459200000002,0.0
2023-11-12,MAT-API-003,1121.8459200000002,0.0
2023-11-13,MAT-API-003,1121.8459200000002,0.0
2023-11-14,MAT-API-003,1121.8459200000002,0.0
2023-11-15,MAT-API-003,1121.8459200000002,0.0
2023-11-16,MAT-API-003,1121.8459200000002,0.0
